3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
4.308440858123844E-15 3.8842071008027525E-15 
2.1130878892516676E-14 2.935215212422743E-15 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
3.879030571669196E-14 4.982017536837798E-17 
2.8940089032539898E-15 1.962276607031539E-14 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
2.8940089032539898E-15 1.962276607031539E-14 
3.879030571669196E-14 4.982017536837798E-17 
2.1130878892516676E-14 2.935215212422743E-15 
4.308440858123844E-15 3.8842071008027525E-15 
