1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
7.418806560560623E-17 4.736209809528775E-15 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
7.418806560560623E-17 4.736209809528775E-15 
1.3016556563986893E-14 1.8111951572480871E-16 
5.885339857351652E-15 2.4915903230514038E-15 
7.531244458659387E-15 1.4457697967449018E-15 
